arxiv_id	year	source_group	tags	title	authors	categories	pdf_path	zotero_status
2602.10884	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	ResWorld: Temporal Residual World Model for End-to-End Autonomous Driving	Jinqing Zhang; Zehua Fu; Zelin Xu; Wenying Dai; Qingjie Liu; Yunhong Wang	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_ResWorld_Temporal_Residual_World_Model_for_End_to_End_Autonomous_Driving_2602.10884.pdf	imported
2602.10717	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Say, Dream, and Act: Learning Video World Models for Instruction-Driven Robot Manipulation	Songen Gu; Yunuo Cai; Tianyu Wang; Simo Wu; Yanwei Fu	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Say_Dream_and_Act_Learning_Video_World_Models_for_Instruction_Driven_Robot_Manipulation_2602.10717.pdf	imported
2602.06032	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Splat and Distill: Augmenting Teachers with Feed-Forward 3D Reconstruction For 3D-Aware Distillation	David Shavin; Sagie Benaim	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Splat_and_Distill_Augmenting_Teachers_with_Feed_Forward_3D_Reconstruction_For_3D_Aware_Dis_2602.06032.pdf	imported
2602.07493	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Thermal odometry and dense mapping using learned odometry and Gaussian splatting	Tianhao Zhou; Yujia Chen; Zhihao Zhan; Yuhang Ming; Jianzhu Huai	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Thermal_odometry_and_dense_mapping_using_learned_odometry_and_Gaussian_splatting_2602.07493.pdf	imported
2602.10943	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Towards Learning a Generalizable 3D Scene Representation from 2D Observations	Martin Gromniak; Jan-Gerrit Habekost; Sebastian Kamp; Sven Magg; Stefan Wermter	cs.CV cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Towards_Learning_a_Generalizable_3D_Scene_Representation_from_2D_Observations_2602.10943.pdf	imported
2602.12159	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	3DGSNav: Enhancing Vision-Language Model Reasoning for Object Navigation via Active 3D Gaussian Splatting	Wancai Zheng; Hao Chen; Xianlong Lu; Linlin Ou; Xinyi Yu	cs.RO cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_3DGSNav_Enhancing_Vision_Language_Model_Reasoning_for_Object_Navigation_via_Active_3D_Gaus_2602.12159.pdf	imported
2602.11757	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Code2Worlds: Empowering Coding LLMs for 4D World Generation	Yi Zhang; Yunshuang Wang; Zeyu Zhang; Hao Tang	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Code2Worlds_Empowering_Coding_LLMs_for_4D_World_Generation_2602.11757.pdf	imported
2602.11642	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Electrostatics-Inspired Surface Reconstruction (EISR): Recovering 3D Shapes as a Superposition of Poisson's PDE Solutions	Diego Patiño; Knut Peterson; Kostas Daniilidis; David K. Han	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Electrostatics_Inspired_Surface_Reconstruction_EISR_Recovering_3D_Shapes_as_a_Superpositio_2602.11642.pdf	imported
2601.21421	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	From Implicit Ambiguity to Explicit Solidity: Diagnosing Interior Geometric Degradation in Neural Radiance Fields for Dense 3D Scene Understanding	Jiangsan Zhao; Jakob Geipel; Kryzysztof Kusnierek	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_From_Implicit_Ambiguity_to_Explicit_Solidity_Diagnosing_Interior_Geometric_Degradation_in_2601.21421.pdf	imported
2602.11714	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	GSO-SLAM: Bidirectionally Coupled Gaussian Splatting and Direct Visual Odometry	Jiung Yeon; Seongbo Ha; Hyeonwoo Yu	cs.CV cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GSO_SLAM_Bidirectionally_Coupled_Gaussian_Splatting_and_Direct_Visual_Odometry_2602.11714.pdf	imported
2602.11577	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	LeafFit: Plant Assets Creation from 3D Gaussian Splatting	Chang Luo; Nobuyuki Umetani	cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_LeafFit_Plant_Assets_Creation_from_3D_Gaussian_Splatting_2602.11577.pdf	imported
2602.00148	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Learning Physics-Grounded 4D Dynamics with Neural Gaussian Force Fields	Shiqian Li; Ruihong Shen; Junfeng Ni; Chang Pan; Chi Zhang; Yixin Zhu	cs.CV cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Learning_Physics_Grounded_4D_Dynamics_with_Neural_Gaussian_Force_Fields_2602.00148.pdf	imported
2602.12003	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Projected Representation Conditioning for High-fidelity Novel View Synthesis	Min-Seop Kwak; Minkyung Kwon; Jinhyeok Choi; Jiho Park; Seungryong Kim	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Projected_Representation_Conditioning_for_High_fidelity_Novel_View_Synthesis_2602.12003.pdf	imported
2602.10983	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Scaling World Model for Hierarchical Manipulation Policies	Qian Long; Yueze Wang; Jiaxi Song; Junbo Zhang; Peiyan Li; Wenxuan Wang; Yuqi Wang; Haoyang Li; Shaoxuan Xie; Guocai Yao; Hanbo Zhang; Xinlong Wang; Zhongyuan Wang; Xuguang Lan; Huaping Liu; Xinghang Li	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Scaling_World_Model_for_Hierarchical_Manipulation_Policies_2602.10983.pdf	imported
2602.04053	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Seeing Through Clutter: Structured 3D Scene Reconstruction via Iterative Object Removal	Rio Aguina-Kang; Kevin James Blackburn-Matzen; Thibault Groueix; Vladimir Kim; Matheus Gadelha	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Seeing_Through_Clutter_Structured_3D_Scene_Reconstruction_via_Iterative_Object_Removal_2602.04053.pdf	imported
2602.13347	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Visual Foresight for Robotic Stow: A Diffusion-Based World Model from Sparse Snapshots	Lijun Zhang; Nikhil Chacko; Petter Nilsson; Ruinian Xu; Shantanu Thakar; Bai Lou; Harpreet Sawhney; Zhebin Zhang; Mudit Agrawal; Bhavana Chandrashekhar; Aaron Parness	cs.CV cs.AI cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Visual_Foresight_for_Robotic_Stow_A_Diffusion_Based_World_Model_from_Sparse_Snapshots_2602.13347.pdf	imported
2602.11882	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Where Bits Matter in World Model Planning: A Paired Mixed-Bit Study for Efficient Spatial Reasoning	Suraj Ranganath; Anish Patnaik; Vaishak Menon	cs.LG cs.AI cs.CV cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Where_Bits_Matter_in_World_Model_Planning_A_Paired_Mixed_Bit_Study_for_Efficient_Spatial_R_2602.11882.pdf	imported
2602.12796	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	GSM-GS: Geometry-Constrained Single and Multi-view Gaussian Splatting for Surface Reconstruction	Xiao Ren; Yu Liu; Ning An; Jian Cheng; Xin Qiao; He Kong	cs.CV cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GSM_GS_Geometry_Constrained_Single_and_Multi_view_Gaussian_Splatting_for_Surface_Reconstru_2602.12796.pdf	imported
2602.13041	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Implicit-Scale 3D Reconstruction for Multi-Food Volume Estimation from Monocular Images	Yuhao Chen; Gautham Vinod; Siddeshwar Raghavan; Talha Ibn Mahmud; Bruce Coburn; Jinge Ma; Fengqing Zhu; Jiangpeng He	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Implicit_Scale_3D_Reconstruction_for_Multi_Food_Volume_Estimation_from_Monocular_Images_2602.13041.pdf	imported
2602.13806	2026	2026-arxiv	Codex:3D4D-Reconstruction,Codex:4D-Reconstruction	Gaussian Sequences with Multi-Scale Dynamics for 4D Reconstruction from Monocular Casual Videos	Can Li; Jie Gu; Jingmin Chen; Fangzhou Qiu; Lei Sun	cs.CV cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Gaussian_Sequences_with_Multi_Scale_Dynamics_for_4D_Reconstruction_from_Monocular_Casual_V_2602.13806.pdf	imported
2602.13909	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	High-fidelity 3D reconstruction for planetary exploration	Alfonso Martínez-Petersen; Levin Gerdes; David Rodríguez-Martínez; C. J. Pérez-del-Pulgar	cs.RO cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_High_fidelity_3D_reconstruction_for_planetary_exploration_2602.13909.pdf	imported
2602.13801	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Joint Orientation and Weight Optimization for Robust Watertight Surface Reconstruction via Dirichlet-Regularized Winding Fields	Jiaze Li; Daisheng Jin; Fei Hou; Junhui Hou; Zheng Liu; Shiqing Xin; Wenping Wang; Ying He	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Joint_Orientation_and_Weight_Optimization_for_Robust_Watertight_Surface_Reconstruction_via_2602.13801.pdf	imported
2602.13549	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Nighttime Autonomous Driving Scene Reconstruction with Physically-Based Gaussian Splatting	Tae-Kyeong Kim; Xingxin Chen; Guile Wu; Chengjie Huang; Dongfeng Bai; Bingbing Liu	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Nighttime_Autonomous_Driving_Scene_Reconstruction_with_Physically_Based_Gaussian_Splatting_2602.13549.pdf	imported
2602.11575	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction,Codex:4D-Reconstruction	ReaDy-Go: Real-to-Sim Dynamic 3D Gaussian Splatting Simulation for Environment-Specific Visual Navigation with Moving Obstacles	Seungyeon Yoo; Youngseok Jang; Dabin Kim; Youngsoo Han; Seungwoo Jung; H. Jin Kim	cs.RO cs.AI cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_ReaDy_Go_Real_to_Sim_Dynamic_3D_Gaussian_Splatting_Simulation_for_Environment_Specific_Vis_2602.11575.pdf	imported
2602.14311	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Exploiting Structure-from-Motion for Robust Vision-Based Map Matching for Aircraft Surface Movement	Daniel Choate; Jason Rife	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Exploiting_Structure_from_Motion_for_Robust_Vision_Based_Map_Matching_for_Aircraft_Surface_2602.14311.pdf	imported
2602.14021	2026	2026-arxiv	Codex:3D4D-Reconstruction,Codex:4D-Reconstruction	Flow4R: Unifying 4D Reconstruction and Tracking with Scene Flow	Shenhan Qian; Ganlin Zhang; Shangzhe Wu; Daniel Cremers	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Flow4R_Unifying_4D_Reconstruction_and_Tracking_with_Scene_Flow_2602.14021.pdf	imported
2602.14119	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	GeoFusionLRM: Geometry-Aware Self-Correction for Consistent 3D Reconstruction	Ahmet Burak Yildirim; Tuna Saygin; Duygu Ceylan; Aysegul Dundar	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GeoFusionLRM_Geometry_Aware_Self_Correction_for_Consistent_3D_Reconstruction_2602.14119.pdf	imported
2602.14199	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Learnable Multi-level Discrete Wavelet Transforms for 3D Gaussian Splatting Frequency Modulation	Hung Nguyen; An Le; Truong Nguyen	eess.IV cs.CV eess.SP	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Learnable_Multi_level_Discrete_Wavelet_Transforms_for_3D_Gaussian_Splatting_Frequency_Modu_2602.14199.pdf	imported
2602.13977	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	WoVR: World Models as Reliable Simulators for Post-Training VLA Policies with RL	Zhennan Jiang; Shangqing Zhou; Yutong Jiang; Zefang Huang; Mingjie Wei; Yuhui Chen; Tianxing Zhou; Zhen Guo; Hao Lin; Quanlu Zhang; Yu Wang; Haoran Li; Chao Yu; Dongbin Zhao	cs.RO cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_WoVR_World_Models_as_Reliable_Simulators_for_Post_Training_VLA_Policies_with_RL_2602.13977.pdf	imported
2602.14493	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Gaussian Mesh Renderer for Lightweight Differentiable Rendering	Xinpeng Liu; Fumio Okura	cs.CV cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Gaussian_Mesh_Renderer_for_Lightweight_Differentiable_Rendering_2602.14493.pdf	imported
2602.15733	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	MeshMimic: Geometry-Aware Humanoid Motion Learning through 3D Scene Reconstruction	Qiang Zhang; Jiahao Ma; Peiran Liu; Shuai Shi; Zeran Su; Zifan Wang; Jingkai Sun; Wei Cui; Jialin Yu; Gang Han; Wen Zhao; Pihai Sun; Kangning Yin; Jiaxu Wang; Jiahang Cao; Lingfeng Zhang; Hao Cheng; Xiaoshuai Hao; Yiding Ji; Junwei Liang; Jian Tang; Renjing Xu; Yijie Guo	cs.RO cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_MeshMimic_Geometry_Aware_Humanoid_Motion_Learning_through_3D_Scene_Reconstruction_2602.15733.pdf	imported
2602.15775	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	NeRFscopy: Neural Radiance Fields for in-vivo Time-Varying Tissues from Endoscopy	Laura Salort-Benejam; Antonio Agudo	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_NeRFscopy_Neural_Radiance_Fields_for_in_vivo_Time_Varying_Tissues_from_Endoscopy_2602.15775.pdf	imported
2602.15516	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Semantic-Guided 3D Gaussian Splatting for Transient Object Removal	Aditi Prabakaran; Priyesh Shukla	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Semantic_Guided_3D_Gaussian_Splatting_for_Transient_Object_Removal_2602.15516.pdf	imported
2601.22615	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	TTSA3R: Training-Free Temporal-Spatial Adaptive Persistent State for Streaming 3D Reconstruction	Zhijie Zheng; Xinhao Xiang; Jiawei Zhang	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_TTSA3R_Training_Free_Temporal_Spatial_Adaptive_Persistent_State_for_Streaming_3D_Reconstru_2601.22615.pdf	imported
2602.16675	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Learning to unfold cloth: Scaling up world models to deformable object manipulation	Jack Rome; Stephen James; Subramanian Ramamoorthy	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Learning_to_unfold_cloth_Scaling_up_world_models_to_deformable_object_manipulation_2602.16675.pdf	imported
2602.07101	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Zero-Shot UAV Navigation in Forests via Relightable 3D Gaussian Splatting	Zinan Lv; Yeqian Qian; Chen Sang; Hao Liu; Danping Zou; Ming Yang	cs.CV cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Zero_Shot_UAV_Navigation_in_Forests_via_Relightable_3D_Gaussian_Splatting_2602.07101.pdf	imported
2602.17124	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	3D Scene Rendering with Multimodal Gaussian Splatting	Chi-Shiang Gau; Konstantinos D. Polyzos; Athanasios Bacharis; Saketh Madhuvarasu; Tara Javidi	cs.CV cs.AI cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_3D_Scene_Rendering_with_Multimodal_Gaussian_Splatting_2602.17124.pdf	imported
2602.17473	2026	2026-arxiv	Codex:3D4D-Reconstruction,Codex:4D-Reconstruction	4D Monocular Surgical Reconstruction under Arbitrary Camera Motions	Jiwei Shan; Zeyu Cai; Cheng-Tai Hsieh; Yirui Li; Hao Liu; Lijun Han; Hesheng Wang; Shing Shin Cheng	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_4D_Monocular_Surgical_Reconstruction_under_Arbitrary_Camera_Motions_2602.17473.pdf	imported
2602.17117	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	i-PhysGaussian: Implicit Physical Simulation for 3D Gaussian Splatting	Yicheng Cao; Zhuo Huang; Yu Yao; Yiming Ying; Daoyi Dong; Tongliang Liu	cs.LG	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_i_PhysGaussian_Implicit_Physical_Simulation_for_3D_Gaussian_Splatting_2602.17117.pdf	imported
2602.17182	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	NRGS-SLAM: Monocular Non-Rigid SLAM for Endoscopy via Deformation-Aware 3D Gaussian Splatting	Jiwei Shan; Zeyu Cai; Yirui Li; Yongbo Chen; Lijun Han; Yun-hui Liu; Hesheng Wang; Shing Shin Cheng	cs.CV cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_NRGS_SLAM_Monocular_Non_Rigid_SLAM_for_Endoscopy_via_Deformation_Aware_3D_Gaussian_Splatti_2602.17182.pdf	imported
2602.15899	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	SceneVGGT: VGGT-based online 3D semantic SLAM for indoor scene understanding and navigation	Anna Gelencsér-Horváth; Gergely Dinya; Dorka Boglárka Erős; Péter Halász; Islam Muhammad Muqsit; Kristóf Karacs	cs.RO eess.IV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_SceneVGGT_VGGT_based_online_3D_semantic_SLAM_for_indoor_scene_understanding_and_navigation_2602.15899.pdf	imported
2602.18314	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Diff2DGS: Reliable Reconstruction of Occluded Surgical Scenes via 2D Gaussian Splatting	Tianyi Song; Danail Stoyanov; Evangelos Mazomenos; Francisco Vasconcelos	cs.CV cs.GR cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Diff2DGS_Reliable_Reconstruction_of_Occluded_Surgical_Scenes_via_2D_Gaussian_Splatting_2602.18314.pdf	imported
2602.18422	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Generated Reality: Human-centric World Simulation using Interactive Video Generation with Hand and Camera Control	Linxi Xie; Lisong C. Sun; Ashley Neall; Tong Wu; Shengqu Cai; Gordon Wetzstein	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Generated_Reality_Human_centric_World_Simulation_using_Interactive_Video_Generation_with_H_2602.18422.pdf	imported
2602.18322	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Unifying Color and Lightness Correction with View-Adaptive Curve Adjustment for Robust 3D Novel View Synthesis	Ziteng Cui; Shuhong Liu; Xiaoyu Dong; Xuangeng Chu; Lin Gu; Ming-Hsuan Yang; Tatsuya Harada	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Unifying_Color_and_Lightness_Correction_with_View_Adaptive_Curve_Adjustment_for_Robust_3D_2602.18322.pdf	imported
2602.02089	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	UrbanGS: A Scalable and Efficient Architecture for Geometrically Accurate Large-Scene Reconstruction	Changbai Li; Haodong Zhu; Hanlin Chen; Xiuping Liang; Tongfei Chen; Shuwei Shao; Linlin Yang; Huobin Tan; Baochang Zhang	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_UrbanGS_A_Scalable_and_Efficient_Architecture_for_Geometrically_Accurate_Large_Scene_Recon_2602.02089.pdf	imported
2602.07854	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Geometry-Aware Rotary Position Embedding for Consistent Video World Model	Chendong Xiang; Jiajun Liu; Jintao Zhang; Xiao Yang; Zhengwei Fang; Shizun Wang; Zijun Wang; Yingtian Zou; Hang Su; Jun Zhu	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Geometry_Aware_Rotary_Position_Embedding_for_Consistent_Video_World_Model_2602.07854.pdf	imported
